,iter,temp,growth,o2flux,gluFlux,R2,MSE
5,4,31.62212188446705,0.9360249252212934,26.750272804371537,24.869109836980105,0.7366804615458571,0.04052525816546629
6,4,33.61728633658504,1.097201766176122,31.167499996816236,27.39224795349153,0.7366804615458571,0.04052525816546629
7,4,36.55299482796005,1.3261733543567535,36.93823334050936,31.14378589776767,0.7366804615458571,0.04052525816546629
8,4,38.54155004207803,1.4460914614058376,39.95391809842173,33.57150500444853,0.7366804615458571,0.04052525816546629
9,4,40.20094365636703,1.5020552303264834,39.22963799875441,35.47158467375088,0.7366804615458571,0.04052525816546629
10,4,42.23876395989504,1.3207636042606068,35.171434816482524,16.840682064075914,0.7366804615458571,0.04052525816546629
11,4,44.453491097574044,1.109327840592936,28.86330197131828,13.290522863968008,0.7366804615458571,0.04052525816546629
12,4,45.28989924561603,1.029903723122418,27.047913370389292,12.332133020097569,0.7366804615458571,0.04052525816546629
13,4,46.64533098816804,0.9043637195946169,24.164119568530783,10.8244921412131,0.7366804615458571,0.04052525816546629
14,4,48.47717620988101,0.7447187710926604,20.469888290903405,8.921951668227369,0.7366804615458571,0.04052525816546629
0,5,20.153299075508016,0.17515818755671583,5.9422153490928435,5.9905364929061165,0.2842070449031494,0.1101615720148073
1,5,23.00151111308503,0.3092471686975999,10.515264243019319,14.538942611584844,0.2842070449031494,0.1101615720148073
2,5,26.331896319367047,0.5024848422027843,16.700506427693853,15.908449050719108,0.2842070449031494,0.1101615720148073
3,5,28.251819864188008,0.6214044790275876,20.097070712885298,18.363258116271897,0.2842070449031494,0.1101615720148073
4,5,29.99421176442104,0.7425844839890328,23.45723157412432,20.629724864863103,0.2842070449031494,0.1101615720148073
5,5,31.62212188446705,0.864069107987077,26.740189634458225,22.751648449948817,0.2842070449031494,0.1101615720148073
6,5,33.61728633658504,1.0227356661545348,30.92650940706976,25.319933806417904,0.2842070449031494,0.1101615720148073
7,5,36.55299482796005,1.255415892940127,36.718263350736855,28.936560273493413,0.2842070449031494,0.1101615720148073
8,5,38.54155004207803,1.389900994269253,39.462798773610906,31.17761693361888,0.2842070449031494,0.1101615720148073
9,5,40.20094365636703,1.4594201616212723,39.72039710434885,32.89533168056296,0.2842070449031494,0.1101615720148073
10,5,42.23876395989504,1.5044558502516414,39.83557975781649,34.7287845144312,0.2842070449031494,0.1101615720148073
11,5,44.453491097574044,1.4359091405571711,39.35073310096738,28.470857242919372,0.2842070449031494,0.1101615720148073
12,5,45.28989924561603,1.3974810313453754,39.077356181743745,26.701262480399997,0.2842070449031494,0.1101615720148073
13,5,46.64533098816804,1.315778598927708,35.86909287700385,20.206813961840496,0.2842070449031494,0.1101615720148073
14,5,48.47717620988101,1.1880729769325677,31.510755372100487,14.483669626206073,0.2842070449031494,0.1101615720148073
0,6,20.153299075508016,0.09349240696404647,3.9814688447924307,5.282006687979971,0.08771454628247832,0.14040205200701633
1,6,23.00151111308503,0.17891382808281311,7.357844438035256,11.133731085201727,0.08771454628247832,0.14040205200701633
2,6,26.331896319367047,0.345466592253533,12.358735594634021,14.931093857085047,0.08771454628247832,0.14040205200701633
3,6,28.251819864188008,0.48130259307608214,15.73776038626265,17.237712015343796,0.08771454628247832,0.14040205200701633
4,6,29.99421176442104,0.6315157763254247,19.63603022623787,19.39185640624185,0.08771454628247832,0.14040205200701633
5,6,31.62212188446705,0.7573462005537263,23.08823708332964,21.44233612956387,0.08771454628247832,0.14040205200701633
6,6,33.61728633658504,0.9183399660468468,27.413290831206428,23.9340891436529,0.08771454628247832,0.14040205200701633
7,6,36.55299482796005,1.1591842691512657,33.50567013391119,27.531464723164778,0.08771454628247832,0.14040205200701633
8,6,38.54155004207803,1.3125281656562964,37.096552712374056,29.860649510693307,0.08771454628247832,0.14040205200701633
9,6,40.20094365636703,1.4219710056523411,39.56221137594153,31.668948442681764,0.08771454628247832,0.14040205200701633
10,6,42.23876395989504,1.4900088204919528,39.25420344076426,33.70576785625723,0.08771454628247832,0.14040205200701633
11,6,44.453491097574044,1.4534242694108261,39.10489095424612,30.067102491639552,0.08771454628247832,0.14040205200701633
12,6,45.28989924561603,1.4137086414248257,39.75879994509365,27.5530340695122,0.08771454628247832,0.14040205200701633
13,6,46.64533098816804,1.3237633931202146,36.133232004497714,20.92744304883504,0.08771454628247832,0.14040205200701633
14,6,48.47717620988101,1.1895075158050028,31.46437801810344,14.47137580896798,0.08771454628247832,0.14040205200701633
0,7,20.153299075508016,0.12011340643148899,5.365447976937368,8.569161245994854,0.14725527893579848,0.13123864705688568
1,7,23.00151111308503,0.20935719373082315,7.907136581965816,12.072409853060996,0.14725527893579848,0.13123864705688568
2,7,26.331896319367047,0.37103710391742717,11.448964147345125,15.726686812377762,0.14725527893579848,0.13123864705688568
3,7,28.251819864188008,0.49749169885428135,15.118132854512885,20.396807159475138,0.14725527893579848,0.13123864705688568
4,7,29.99421176442104,0.6347523298769608,18.353647539975928,19.778128215894792,0.14725527893579848,0.13123864705688568
5,7,31.62212188446705,0.782085930276579,22.113898383935272,21.397570532649006,0.14725527893579848,0.13123864705688568
6,7,33.61728633658504,0.9857665492261055,28.241800533058843,28.586849078497558,0.14725527893579848,0.13123864705688568
7,7,36.55299482796005,1.23754203385042,35.34068289571741,33.70002565454554,0.14725527893579848,0.13123864705688568
8,7,38.54155004207803,1.3528695870811638,37.20954527616026,34.774185703856766,0.14725527893579848,0.13123864705688568
9,7,40.20094365636703,1.4239151636965122,37.86544327320069,36.089073576835595,0.14725527893579848,0.13123864705688568
10,7,42.23876395989504,1.4843319516238211,38.018508881779965,37.15088880737871,0.14725527893579848,0.13123864705688568
11,7,44.453491097574044,1.4383755216723668,39.75840888734811,29.973714333385587,0.14725527893579848,0.13123864705688568
12,7,45.28989924561603,1.3934120441444404,38.98266973854944,27.13291846418639,0.14725527893579848,0.13123864705688568
13,7,46.64533098816804,1.314659343353916,35.81210911493194,18.34950850207502,0.14725527893579848,0.13123864705688568
14,7,48.47717620988101,1.1997761638230298,31.214560536339427,14.6650799978207,0.14725527893579848,0.13123864705688568
0,8,20.153299075508016,0.08069114507223554,3.7593597583043348,5.094856220302851,0.0260557093266357,0.14989143627560172
1,8,23.00151111308503,0.14987542408367574,6.375100638040788,9.632640233084432,0.0260557093266357,0.14989143627560172
2,8,26.331896319367047,0.28459409610910213,10.456833008768626,13.47337985701572,0.0260557093266357,0.14989143627560172
3,8,28.251819864188008,0.3959488907781225,13.705056244773873,15.897621228648271,0.0260557093266357,0.14989143627560172
4,8,29.99421176442104,0.5214431244175003,16.67096094374674,18.179803070329882,0.0260557093266357,0.14989143627560172
5,8,31.62212188446705,0.660681341643991,20.050088129446994,19.85866287196973,0.0260557093266357,0.14989143627560172
6,8,33.61728633658504,0.8389513899580419,24.169424287119078,23.020335216791743,0.0260557093266357,0.14989143627560172
7,8,36.55299482796005,1.063753753849815,30.276051947333073,26.815868667749402,0.0260557093266357,0.14989143627560172
8,8,38.54155004207803,1.2151961169857988,34.13697578817862,29.23044323379968,0.0260557093266357,0.14989143627560172
9,8,40.20094365636703,1.3349488686854365,37.0015526488553,31.101994547193982,0.0260557093266357,0.14989143627560172
10,8,42.23876395989504,1.4462413879773117,38.99495172144168,33.14903423835262,0.0260557093266357,0.14989143627560172
11,8,44.453491097574044,1.4512200394417074,39.319354819655565,31.016454292658505,0.0260557093266357,0.14989143627560172
12,8,45.28989924561603,1.3805990286304521,38.40179750033862,24.61228224289115,0.0260557093266357,0.14989143627560172
13,8,46.64533098816804,1.2624655689443676,33.96374626748661,15.128575567631056,0.0260557093266357,0.14989143627560172
14,8,48.47717620988101,1.100260469326808,28.58870077489625,13.325280263014163,0.0260557093266357,0.14989143627560172
0,9,20.153299075508016,0.07293068407258167,3.2137282015959308,3.668834848072919,-0.07142047666779328,0.16489316241259774
1,9,23.00151111308503,0.1684220732912842,6.070348987808688,8.108935238346355,-0.07142047666779328,0.16489316241259774
2,9,26.331896319367047,0.33001797661019716,11.125368968866757,14.661256878578046,-0.07142047666779328,0.16489316241259774
3,9,28.251819864188008,0.433916294603375,14.089683440689793,16.85666600933829,-0.07142047666779328,0.16489316241259774
4,9,29.99421176442104,0.5475430874194023,16.783277769211427,16.85490084746687,-0.07142047666779328,0.16489316241259774
5,9,31.62212188446705,0.6714542540160652,19.549819480382375,17.2249761557215,-0.07142047666779328,0.16489316241259774
6,9,33.61728633658504,0.8475290434431233,24.008263835424174,23.522734472784485,-0.07142047666779328,0.16489316241259774
7,9,36.55299482796005,1.0915354148915704,29.789830781063106,29.92167783603118,-0.07142047666779328,0.16489316241259774
8,9,38.54155004207803,1.2363427107910236,33.48446999112824,32.26056381191995,-0.07142047666779328,0.16489316241259774
9,9,40.20094365636703,1.346920364256152,36.27372872569188,34.14507165275641,-0.07142047666779328,0.16489316241259774
10,9,42.23876395989504,1.4466076896229598,38.297829772635396,36.31470102517849,-0.07142047666779328,0.16489316241259774
11,9,44.453491097574044,1.475359989219397,39.39893846451156,34.07960152893514,-0.07142047666779328,0.16489316241259774
12,9,45.28989924561603,1.4294722406030873,40.5824859741307,30.378700871608608,-0.07142047666779328,0.16489316241259774
13,9,46.64533098816804,1.3469911559806786,36.76198823988374,20.75670626701129,-0.07142047666779328,0.16489316241259774
14,9,48.47717620988101,1.2237862028196413,32.346975000533774,14.757704212701181,-0.07142047666779328,0.16489316241259774
0,10,20.153299075508016,0.07132342833318776,3.241040974473506,3.9015168103002735,-0.4838151111218352,0.22836129366262123
1,10,23.00151111308503,0.12769781720840878,5.7454106400175595,9.445477178057645,-0.4838151111218352,0.22836129366262123
2,10,26.331896319367047,0.23626793710118418,9.029201228295477,12.577216316793635,-0.4838151111218352,0.22836129366262123
3,10,28.251819864188008,0.3265185334328056,12.000174719863606,14.55744644860229,-0.4838151111218352,0.22836129366262123
4,10,29.99421176442104,0.42961370144460215,14.89513297775744,16.452147369563292,-0.4838151111218352,0.22836129366262123
5,10,31.62212188446705,0.5462562682696528,17.839739767198715,18.298060146285266,-0.4838151111218352,0.22836129366262123
6,10,33.61728633658504,0.7181129208121921,23.0080981962532,20.647969680521783,-0.4838151111218352,0.22836129366262123
7,10,36.55299482796005,0.9387732904496698,28.99247212274934,24.258003597477085,-0.4838151111218352,0.22836129366262123
8,10,38.54155004207803,1.0909828688339864,33.00588824084962,26.7374176348425,-0.4838151111218352,0.22836129366262123
9,10,40.20094365636703,1.2237926337772798,36.45177434465561,28.794166286617127,-0.4838151111218352,0.22836129366262123
10,10,42.23876395989504,1.3627441157388682,39.244006811829216,31.24456128298988,-0.4838151111218352,0.22836129366262123
11,10,44.453491097574044,1.455909030184545,38.82864671573601,33.69445219945855,-0.4838151111218352,0.22836129366262123
12,10,45.28989924561603,1.4773484080633286,38.991061296437664,34.54951514878218,-0.4838151111218352,0.22836129366262123
13,10,46.64533098816804,1.4073276813829874,39.87142356885684,28.698112481954432,-0.4838151111218352,0.22836129366262123
14,10,48.47717620988101,1.2947411665338056,34.41469025199209,17.03002078974609,-0.4838151111218352,0.22836129366262123
0,1,20.153299075508016,0.0026844052139868768,0.979235582832685,0.5052604762642164,-1.362433394349917,0.36358191939266976
1,1,23.00151111308503,0.007910719610310032,1.2343313379841394,0.34363189560345014,-1.362433394349917,0.36358191939266976
2,1,26.331896319367047,0.025801390879378737,1.905245195877332,0.5084388916975474,-1.362433394349917,0.36358191939266976
3,1,28.251819864188008,0.04907467566299359,2.607146901912308,0.9104270687607636,-1.362433394349917,0.36358191939266976
4,1,29.99421176442104,0.08588926403377267,3.604004855769557,1.3907393679355489,-1.362433394349917,0.36358191939266976
5,1,31.62212188446705,0.14202689703009205,5.040281661894635,2.2240746412950165,-1.362433394349917,0.36358191939266976
6,1,33.61728633658504,0.25638561706696933,7.982915039306332,3.227422449460874,-1.362433394349917,0.36358191939266976
7,1,36.55299482796005,0.5814747473784079,16.02362051584361,6.972797701751041,-1.362433394349917,0.36358191939266976
8,1,38.54155004207803,0.9796675427416384,25.62673906417421,11.659417388888212,-1.362433394349917,0.36358191939266976
9,1,40.20094365636703,1.4841849395408817,38.74048493557863,33.76708596271343,-1.362433394349917,0.36358191939266976
10,1,42.23876395989504,1.4435746511032639,40.04314552964633,29.016130841039548,-1.362433394349917,0.36358191939266976
11,1,44.453491097574044,1.321039504979384,35.64613893711999,18.14083583981862,-1.362433394349917,0.36358191939266976
12,1,45.28989924561603,1.256482455054525,33.59379510952879,15.156894784559348,-1.362433394349917,0.36358191939266976
13,1,46.64533098816804,1.1510183281774518,30.257876402383527,13.966326444498119,-1.362433394349917,0.36358191939266976
14,1,48.47717620988101,1.009701071641917,25.58638582452594,17.084321148225428,-1.362433394349917,0.36358191939266976
0,2,20.153299075508016,0.0012933995196826172,1.0784596739393015,0.37163002025008135,-1.5562823881544916,0.39341556016678325
1,2,23.00151111308503,0.004362841822871382,1.2395814057857886,0.24192449892732223,-1.5562823881544916,0.39341556016678325
2,2,26.331896319367047,0.0165660774262743,1.6519600036296698,0.4079277921782767,-1.5562823881544916,0.39341556016678325
3,2,28.251819864188008,0.034298229485148025,2.2056602302040704,0.7694827961457715,-1.5562823881544916,0.39341556016678325
4,2,29.99421176442104,0.0647187980573112,3.3390005767919293,1.022771320309641,-1.5562823881544916,0.39341556016678325
5,2,31.62212188446705,0.11464551476921088,4.36042682266334,1.5749728825517515,-1.5562823881544916,0.39341556016678325
6,2,33.61728633658504,0.2247496928705118,7.622424703378269,2.9332739976636915,-1.5562823881544916,0.39341556016678325
7,2,36.55299482796005,0.5733747765067596,15.830449851354766,6.88067282014168,-1.5562823881544916,0.39341556016678325
8,2,38.54155004207803,1.043627611818245,27.105883373238456,12.442812290234727,-1.5562823881544916,0.39341556016678325
9,2,40.20094365636703,1.4925015758703886,39.67136890794151,35.38742331269127,-1.5562823881544916,0.39341556016678325
10,2,42.23876395989504,1.4664620334312877,39.89115211852814,30.908917537813338,-1.5562823881544916,0.39341556016678325
11,2,44.453491097574044,1.3591129555320742,37.563446975871116,22.18394578168497,-1.5562823881544916,0.39341556016678325
12,2,45.28989924561603,1.3144127502721112,36.005010484848256,18.004444337876535,-1.5562823881544916,0.39341556016678325
13,2,46.64533098816804,1.2383790311254623,33.43160058978273,15.2093785691529,-1.5562823881544916,0.39341556016678325
14,2,48.47717620988101,1.1307487793770383,31.096761984349268,15.34938894607625,-1.5562823881544916,0.39341556016678325
0,3,20.153299075508016,0.15856286153678434,6.0132118121004705,8.109255893105436,0.5690204125023853,0.06632838242813731
1,3,23.00151111308503,0.27188932725578113,9.466581736362494,13.041922041243676,0.5690204125023853,0.06632838242813731
2,3,26.331896319367047,0.4707092666859138,13.981864126386869,12.583657973924211,0.5690204125023853,0.06632838242813731
3,3,28.251819864188008,0.6213542410436136,18.02079099298989,14.817768148904317,0.5690204125023853,0.06632838242813731
4,3,29.99421176442104,0.7805715888940116,22.478386378850892,19.007492502841373,0.5690204125023853,0.06632838242813731
5,3,31.62212188446705,0.9467768675068902,27.302295696617623,24.597365507851116,0.5690204125023853,0.06632838242813731
6,3,33.61728633658504,1.1480264630655426,33.97437227400725,28.72358838555031,0.5690204125023853,0.06632838242813731
7,3,36.55299482796005,1.3514159643234338,38.00055986561042,32.224920835918475,0.5690204125023853,0.06632838242813731
8,3,38.54155004207803,1.4418322122126885,38.32279571369592,34.334311053927095,0.5690204125023853,0.06632838242813731
9,3,40.20094365636703,1.4920572647418677,38.25798739283374,35.87021661886093,0.5690204125023853,0.06632838242813731
10,3,42.23876395989504,1.389585261453021,38.516830631512896,25.41203032961176,0.5690204125023853,0.06632838242813731
11,3,44.453491097574044,1.252169153101302,33.6181534652747,14.905027972662424,0.5690204125023853,0.06632838242813731
12,3,45.28989924561603,1.1964801407316847,31.41673334073133,14.355547945648114,0.5690204125023853,0.06632838242813731
13,3,46.64533098816804,1.1037332069653485,28.7804612255157,13.319365259953273,0.5690204125023853,0.06632838242813731
14,3,48.47717620988101,0.9766386537094268,27.188495694387772,12.158084064846209,0.5690204125023853,0.06632838242813731
0,4,20.153299075508016,0.04935147246169914,2.379270063113861,1.5361484785294621,0.38488772852541586,0.0946666690538615
1,4,23.00151111308503,0.25126623815791144,9.239925659975235,11.131521866858863,0.38488772852541586,0.0946666690538615
2,4,26.331896319367047,0.45127576991891544,14.80453820165622,15.317896342385808,0.38488772852541586,0.0946666690538615
3,4,28.251819864188008,0.601507143282774,19.47109778192412,20.352513723625144,0.38488772852541586,0.0946666690538615
4,4,29.99421176442104,0.7422919026405285,23.39732329374921,22.90021293420976,0.38488772852541586,0.0946666690538615
5,4,31.62212188446705,0.8768139825429618,26.92560991110449,24.994218597461444,0.38488772852541586,0.0946666690538615
6,4,33.61728633658504,1.0416411346760426,30.971963072984703,27.535379064248055,0.38488772852541586,0.0946666690538615
7,4,36.55299482796005,1.2712812289831492,36.21262921762068,31.109399571990863,0.38488772852541586,0.0946666690538615
8,4,38.54155004207803,1.3879800085261218,38.40149422798466,33.29951677538035,0.38488772852541586,0.0946666690538615
9,4,40.20094365636703,1.4494038280448212,38.24591755873782,34.94846933912173,0.38488772852541586,0.0946666690538615
10,4,42.23876395989504,1.4915272866438323,38.59570427880781,36.653312691697025,0.38488772852541586,0.0946666690538615
11,4,44.453491097574044,1.3805194772078513,38.47617848643601,24.061238613925372,0.38488772852541586,0.0946666690538615
12,4,45.28989924561603,1.3210926867758856,36.28769683918828,20.14577183508179,0.38488772852541586,0.0946666690538615
13,4,46.64533098816804,1.223196946055388,32.971529416826606,14.9023859121045,0.38488772852541586,0.0946666690538615
14,4,48.47717620988101,1.0902751986581145,29.747498180670394,13.219640753535092,0.38488772852541586,0.0946666690538615
0,5,20.153299075508016,0.010345926308261701,0.015074376221260882,2.0854629348808573,-1.183285639895319,0.3360108206369256
1,5,23.00151111308503,0.025200804497625986,1.1324133171768331,0.9324059990861767,-1.183285639895319,0.3360108206369256
2,5,26.331896319367047,0.06669450843964383,2.9214206275677674,1.1804987683855603,-1.183285639895319,0.3360108206369256
3,5,28.251819864188008,0.11319271938585171,4.261700101150628,1.7067009306715537,-1.183285639895319,0.3360108206369256
4,5,29.99421176442104,0.1793624087994248,5.63371821687382,2.5633980073888814,-1.183285639895319,0.3360108206369256
5,5,31.62212188446705,0.2712041799452305,8.426367284023401,3.44461539618558,-1.183285639895319,0.3360108206369256
6,5,33.61728633658504,0.440629417613519,12.638346909170982,5.366504113751049,-1.183285639895319,0.3360108206369256
7,5,36.55299482796005,0.8631449471181839,23.02679295595217,10.328094503705566,-1.183285639895319,0.3360108206369256
8,5,38.54155004207803,1.3242089042303584,37.45878426851049,27.621248205538407,-1.183285639895319,0.3360108206369256
9,5,40.20094365636703,1.472420540205461,38.66840297424219,35.72978655423698,-1.183285639895319,0.3360108206369256
10,5,42.23876395989504,1.5086642523230454,38.37224536527467,35.74703342968027,-1.183285639895319,0.3360108206369256
11,5,44.453491097574044,1.4896662416360227,40.99886121545596,35.04462531567675,-1.183285639895319,0.3360108206369256
12,5,45.28989924561603,1.4688627861717203,40.21739482998842,34.64253047392866,-1.183285639895319,0.3360108206369256
13,5,46.64533098816804,1.420090307487971,39.59654853877538,33.82820442363696,-1.183285639895319,0.3360108206369256
14,5,48.47717620988101,1.3147685587033195,37.39722742561411,31.390398262324233,-1.183285639895319,0.3360108206369256
0,6,20.153299075508016,0.0,1.137270139749129,0.3092298422494892,-1.9516379324977287,0.4542613507819311
1,6,23.00151111308503,0.0012823748644993208,1.1762635444434906,0.20788615528441837,-1.9516379324977287,0.4542613507819311
2,6,26.331896319367047,0.0061866714847558886,1.4087693789625915,0.28056852853271286,-1.9516379324977287,0.4542613507819311
3,6,28.251819864188008,0.014646881034552198,1.7825502025005717,0.40546030292714075,-1.9516379324977287,0.4542613507819311
4,6,29.99421176442104,0.03113854733148741,2.3127827473852283,0.6158501001355575,-1.9516379324977287,0.4542613507819311
5,6,31.62212188446705,0.061535491606828814,3.117862705097649,0.9749303488219705,-1.9516379324977287,0.4542613507819311
6,6,33.61728633658504,0.1375733464176225,5.017932015774113,1.8541946910699179,-1.9516379324977287,0.4542613507819311
7,6,36.55299482796005,0.4236373138535999,12.203530968637068,5.1683142289935535,-1.9516379324977287,0.4542613507819311
8,6,38.54155004207803,0.8729183384457295,23.239318458315118,10.440958664888285,-1.9516379324977287,0.4542613507819311
9,6,40.20094365636703,1.4183868174992411,37.87746987553876,36.164555870694954,-1.9516379324977287,0.4542613507819311
10,6,42.23876395989504,1.475027690440972,40.851760214325864,37.34962775406771,-1.9516379324977287,0.4542613507819311
11,6,44.453491097574044,1.41491575112094,37.559489485402665,29.841999152634845,-1.9516379324977287,0.4542613507819311
12,6,45.28989924561603,1.3760910669859951,38.22407952376756,27.13001450443854,-1.9516379324977287,0.4542613507819311
13,6,46.64533098816804,1.285229489480061,35.80002292832794,21.90156971356679,-1.9516379324977287,0.4542613507819311
14,6,48.47717620988101,1.1605237716411607,32.64666637512884,18.832190075013017,-1.9516379324977287,0.4542613507819311
0,7,20.153299075508016,0.0,1.2869147408860484,1.1404709265469783,-1.0502968964441188,0.3155436604971952
1,7,23.00151111308503,0.0,1.1725216094667328,0.2951623720974812,-1.0502968964441188,0.3155436604971952
2,7,26.331896319367047,0.001732689298003908,1.4073627847077217,0.24738019805082573,-1.0502968964441188,0.3155436604971952
3,7,28.251819864188008,0.009101695246351564,1.8032501079847592,0.3661153827910621,-1.0502968964441188,0.3155436604971952
4,7,29.99421176442104,0.039532785555460616,2.687749205336142,0.7327744769748253,-1.0502968964441188,0.3155436604971952
5,7,31.62212188446705,0.15116341523266488,5.651495114371106,2.0603382493448184,-1.0502968964441188,0.3155436604971952
6,7,33.61728633658504,0.7516274661406465,20.990290274826915,9.059495762456942,-1.0502968964441188,0.3155436604971952
7,7,36.55299482796005,1.2818390698849187,36.81977923792077,29.77539898801913,-1.0502968964441188,0.3155436604971952
8,7,38.54155004207803,1.4098769072139097,40.24605571792059,32.13941922831485,-1.0502968964441188,0.3155436604971952
9,7,40.20094365636703,1.4783085030259415,39.95926558232283,34.051992013144016,-1.0502968964441188,0.3155436604971952
10,7,42.23876395989504,1.5087163845419416,39.214416413966596,34.323913777982796,-1.0502968964441188,0.3155436604971952
11,7,44.453491097574044,1.420253658317295,39.85696716788812,28.818752424907483,-1.0502968964441188,0.3155436604971952
